# Normal Strain Field, 
# Long [deg],   Lat [deg],   Eps1,          Eps2,         AziEps2 [deg] 
   9.1250000    49.1250000  +1.812121e-09  -4.525714e-09     140.53 
   9.1250000    49.3750000  +1.760457e-09  -3.820718e-09     146.82 
   9.1250000    49.6250000  +2.156525e-09  -3.490275e-09     152.83 
   9.1250000    49.8750000  +2.750116e-09  -2.133400e-09     156.58 
   9.1250000    50.1250000  +3.570358e-09  -3.331225e-11       0.71 
   9.1250000    50.3750000  +3.778751e-09  +8.578600e-10      27.82 
   9.1250000    50.6250000  +3.111250e-09  +8.663533e-10      44.66 
   9.1250000    50.8750000  +3.516787e-09  +1.029964e-09      69.89 
   9.1250000    51.1250000  +2.323737e-09  +1.549563e-09      79.37 
   9.1250000    51.3750000  +2.547266e-09  +1.618745e-09     150.24 
   9.1250000    51.6250000  +2.168712e-09  +6.587995e-10     158.26 
   9.1250000    51.8750000  +1.211740e-09  +3.341742e-10      19.25 
   9.1250000    52.1250000  +8.392641e-10  +9.868722e-11     179.84 
   9.1250000    52.3750000  +6.642680e-10  -1.004569e-10     165.16 
   9.1250000    52.6250000  +5.769691e-10  -2.400833e-10     156.48 
   9.1250000    52.8750000  +5.215651e-10  -3.261043e-10     151.14 
   9.3750000    42.1250000  +5.071770e-09  +1.068371e-11      54.51 
   9.3750000    42.3750000  +5.505228e-09  +3.277806e-11      57.58 
   9.3750000    42.6250000  +1.076001e-09  -5.540301e-09      17.14 
   9.3750000    42.8750000  +9.845965e-09  -6.642229e-09      47.20 
   9.3750000    43.1250000  +8.930327e-09  -6.403930e-09      47.66 
   9.3750000    43.3750000  +1.619001e-08  -4.535418e-09      58.86 
   9.3750000    43.6250000  +1.136777e-08  -1.272821e-09      64.39 
   9.3750000    43.8750000  -1.711712e-09  -3.153252e-09     163.32 
   9.3750000    44.1250000  +4.336903e-09  -7.328876e-09      34.57 
   9.3750000    44.3750000  +6.504189e-09  -7.990303e-09      36.53 
   9.3750000    44.6250000  +9.969759e-09  -6.638451e-09      38.66 
   9.3750000    44.8750000  +7.303900e-09  -5.901268e-09      37.80 
   9.3750000    45.1250000  +2.143798e-09  -9.819889e-09      12.70 
   9.3750000    45.3750000  +1.466677e-08  -6.137222e-09      40.23 
   9.3750000    45.6250000  +8.940750e-09  -2.993933e-09      39.13 
   9.3750000    45.8750000  +1.559156e-09  -1.557463e-09      39.91 
   9.3750000    46.1250000  +1.471482e-09  -2.794260e-09      32.15 
   9.3750000    46.3750000  +2.573846e-09  -2.442854e-09      42.69 
   9.3750000    46.6250000  +2.074152e-09  -2.542029e-09      50.34 
   9.3750000    46.8750000  +1.944402e-09  -1.474185e-09      50.11 
   9.3750000    47.1250000  +1.311268e-09  -1.359784e-09      44.93 
   9.3750000    47.3750000  +1.926270e-09  -1.485832e-09      72.15 
   9.3750000    47.6250000  -2.770941e-11  -2.982457e-09       3.09 
   9.3750000    47.8750000  +2.537685e-09  -2.318290e-09      53.56 
   9.3750000    48.1250000  -1.456263e-09  -3.982122e-09     105.60 
   9.3750000    48.3750000  +1.988439e-10  -3.282301e-09     133.59 
   9.3750000    48.6250000  -8.681504e-10  -1.482437e-09     103.65 
   9.3750000    48.8750000  +6.185332e-10  -8.116806e-09     163.28 
   9.3750000    49.1250000  -6.233436e-10  -1.370462e-09      78.08 
   9.3750000    49.3750000  +1.774901e-09  -3.062644e-09     146.48 
   9.3750000    49.6250000  +2.608472e-09  -2.954620e-09     154.56 
   9.3750000    49.8750000  +3.048832e-09  -1.627796e-09     157.41 
   9.3750000    50.1250000  +3.076777e-09  +2.671666e-10     177.18 
   9.3750000    50.3750000  +3.230889e-09  +1.105587e-09      18.65 
   9.3750000    50.6250000  +2.935599e-09  +1.324389e-09      39.75 
   9.3750000    50.8750000  +2.806619e-09  +1.116063e-09      56.80 
   9.3750000    51.1250000  +3.621482e-09  +9.203417e-10      50.19 
   9.3750000    51.3750000  +1.791126e-09  -7.907251e-10      81.19 
   9.3750000    51.6250000  +1.828091e-09  +8.584886e-10      68.30 
   9.3750000    51.8750000  +2.692230e-09  +8.388762e-11     168.80 
   9.3750000    52.1250000  +8.367413e-10  -1.175206e-10     170.80 
   9.3750000    52.3750000  +6.875619e-10  -2.948160e-10     159.56 
   9.3750000    52.6250000  +6.048643e-10  -3.933011e-10     152.99 
   9.3750000    52.8750000  +5.469364e-10  -4.425969e-10     148.70 
   9.6250000    42.1250000  +5.122470e-09  -6.210324e-10      56.14 
   9.6250000    42.3750000  +4.995775e-09  -4.854234e-10      57.28 
   9.6250000    42.6250000  +5.664523e-09  -6.283406e-10      59.26 
   9.6250000    42.8750000  +2.470979e-09  -8.568579e-10      54.18 
   9.6250000    43.1250000  +6.809081e-09  -2.141318e-09      54.85 
   9.6250000    43.3750000  +4.772905e-09  -2.652855e-09      64.55 
   9.6250000    43.6250000  +4.759907e-09  -3.013336e-09      61.14 
   9.6250000    43.8750000  +1.351082e-08  -5.908940e-09      49.37 
   9.6250000    44.1250000  +7.645949e-09  -6.242579e-09      41.64 
   9.6250000    44.3750000  +9.391461e-09  -8.627206e-09      41.65 
   9.6250000    44.6250000  +5.977466e-09  -7.165108e-09      41.85 
   9.6250000    44.8750000  +5.342438e-09  -7.101375e-09      36.05 
   9.6250000    45.1250000  +4.891198e-09  -6.746622e-09      37.13 
   9.6250000    45.3750000  +3.236040e-09  -5.651579e-09      21.57 
   9.6250000    45.6250000  +9.564966e-10  -6.031901e-09      13.26 
   9.6250000    45.8750000  +1.953829e-10  -2.694555e-09      48.59 
   9.6250000    46.1250000  +1.699878e-09  -3.253893e-09      41.68 
   9.6250000    46.3750000  +2.635026e-09  -2.499441e-09      43.24 
   9.6250000    46.6250000  +1.855172e-09  -2.440711e-09      36.58 
   9.6250000    46.8750000  +1.559389e-09  -2.883869e-09      42.20 
   9.6250000    47.1250000  +1.814389e-09  -3.249221e-09      51.25 
   9.6250000    47.3750000  +4.211898e-09  -1.820961e-09      52.60 
   9.6250000    47.6250000  -6.181937e-11  -1.406534e-09      44.10 
   9.6250000    47.8750000  -1.691087e-09  -3.434987e-09     114.08 
   9.6250000    48.1250000  +8.356444e-11  -1.916748e-09      46.53 
   9.6250000    48.3750000  -3.641350e-10  -5.138895e-09     114.09 
   9.6250000    48.6250000  +8.304664e-10  -5.488287e-09     160.11 
   9.6250000    48.8750000  +1.903819e-10  -2.273352e-09       1.50 
   9.6250000    49.1250000  +6.542904e-11  -3.291424e-09     171.35 
   9.6250000    49.3750000  -6.566571e-12  -1.333938e-09     174.13 
   9.6250000    49.6250000  +2.187260e-09  -2.678587e-09     154.86 
   9.6250000    49.8750000  +2.426125e-09  -2.710164e-10     164.00 
   9.6250000    50.1250000  +2.813527e-09  +3.275845e-10     171.28 
   9.6250000    50.3750000  +2.570489e-09  +1.241638e-09       6.08 
   9.6250000    50.6250000  +2.588445e-09  +1.729091e-09      34.17 
   9.6250000    50.8750000  +3.108492e-09  +1.385503e-09      61.56 
   9.6250000    51.1250000  +2.663982e-09  -1.783023e-11      87.70 
   9.6250000    51.3750000  +2.261737e-09  +8.235072e-10      58.59 
   9.6250000    51.6250000  +1.352426e-09  -2.986369e-10      36.51 
   9.6250000    51.8750000  +8.986648e-10  -3.854856e-10     114.09 
   9.6250000    52.1250000  +1.901765e-09  -1.215326e-09     146.92 
   9.6250000    52.3750000  +2.261570e-09  -1.840678e-09     141.96 
   9.6250000    52.6250000  +2.612111e-09  -2.256243e-09     140.04 
   9.6250000    52.8750000  +2.926943e-09  -2.595901e-09     138.89 
   9.8750000    42.1250000  +5.899900e-09  -6.064741e-10      52.48 
   9.8750000    42.3750000  +3.499188e-09  -1.210693e-10      76.47 
   9.8750000    42.6250000  +2.475986e-09  -7.296989e-10      80.73 
   9.8750000    42.8750000  +5.853263e-09  -1.871908e-09      67.42 
   9.8750000    43.1250000  +3.260441e-09  -2.495873e-09      59.12 
   9.8750000    43.3750000  +9.117019e-09  -3.614112e-09      53.09 
   9.8750000    43.6250000  +1.526020e-08  -3.188254e-09      61.04 
   9.8750000    43.8750000  +7.085751e-09  -2.989721e-09      45.14 
   9.8750000    44.1250000  +1.045196e-08  -3.406921e-09      44.83 
   9.8750000    44.3750000  +8.265068e-09  -5.855505e-09      31.75 
   9.8750000    44.6250000  +9.842839e-09  -7.217084e-09      36.80 
   9.8750000    44.8750000  +7.340417e-09  -6.904927e-09      34.77 
   9.8750000    45.1250000  +3.992627e-09  -8.792775e-09      21.09 
   9.8750000    45.3750000  +2.768708e-09  -7.198521e-09      17.93 
   9.8750000    45.6250000  +5.455328e-10  -9.150001e-09       2.04 
   9.8750000    45.8750000  +6.006621e-09  -4.522298e-09      35.44 
   9.8750000    46.1250000  +2.464301e-09  -2.965891e-09      39.62 
   9.8750000    46.3750000  +2.293286e-09  -2.473737e-09      31.83 
   9.8750000    46.6250000  +1.812230e-09  -1.756625e-09      32.14 
   9.8750000    46.8750000  +1.738912e-09  -2.937283e-09      41.08 
   9.8750000    47.1250000  +1.991833e-09  -4.017295e-09      51.74 
   9.8750000    47.3750000  +1.814727e-09  -2.996030e-09      69.73 
   9.8750000    47.6250000  -1.130117e-09  -5.763919e-09     116.43 
   9.8750000    47.8750000  +1.498761e-10  -1.432983e-09      31.87 
   9.8750000    48.1250000  -1.018179e-09  -2.281653e-09     126.27 
   9.8750000    48.3750000  -3.326157e-10  -3.863276e-09       6.86 
   9.8750000    48.6250000  +1.039095e-09  -2.225994e-09      23.02 
   9.8750000    48.8750000  -1.362994e-09  -2.570997e-09      13.33 
   9.8750000    49.1250000  -1.593387e-09  -2.092158e-09     158.60 
   9.8750000    49.3750000  +5.469865e-10  -3.340642e-09     168.75 
   9.8750000    49.6250000  +1.084757e-09  -1.005882e-09     161.39 
   9.8750000    49.8750000  +2.516265e-09  -5.614295e-10     166.60 
   9.8750000    50.1250000  +2.674491e-09  +2.495931e-10     164.22 
   9.8750000    50.3750000  +2.937635e-09  +1.047950e-09     158.72 
   9.8750000    50.6250000  +2.551637e-09  +1.579336e-09     137.48 
   9.8750000    50.8750000  +3.027440e-09  +9.499797e-10     103.41 
   9.8750000    51.1250000  +2.982442e-09  +1.085008e-09     102.87 
   9.8750000    51.3750000  +2.378012e-09  +8.929722e-10     100.85 
   9.8750000    51.6250000  +1.337031e-09  -3.943845e-10       7.18 
   9.8750000    51.8750000  +7.957363e-10  -1.112034e-09     165.90 
   9.8750000    52.1250000  +5.952626e-10  -1.195541e-09     159.97 
   9.8750000    52.3750000  +4.861930e-10  -9.705225e-10     159.58 
   9.8750000    52.6250000  +3.645863e-10  -8.589277e-10     157.24 
   9.8750000    52.8750000  +2.709891e-10  -7.572177e-10     155.24 
  10.1250000    42.1250000  +4.662928e-10  -1.278097e-09      89.77 
  10.1250000    42.3750000  +3.509520e-09  -1.203602e-09      65.44 
  10.1250000    42.6250000  +6.445630e-09  -8.619627e-10      64.67 
  10.1250000    42.8750000  +6.923919e-09  -2.381257e-09      65.74 
  10.1250000    43.1250000  +7.285047e-09  -2.859575e-09      66.29 
  10.1250000    43.3750000  +9.603130e-09  -1.856027e-09      54.33 
  10.1250000    43.6250000  +1.302144e-08  -2.805481e-09      55.83 
  10.1250000    43.8750000  +1.075017e-08  -3.568076e-09      51.20 
  10.1250000    44.1250000  +1.066270e-08  -4.354539e-09      47.79 
  10.1250000    44.3750000  +1.067932e-08  -5.010934e-09      41.12 
  10.1250000    44.6250000  +1.159465e-08  -7.236471e-09      33.46 
  10.1250000    44.8750000  +9.024601e-09  -9.270877e-09      26.78 
  10.1250000    45.1250000  +5.586136e-09  -1.043873e-08      19.38 
  10.1250000    45.3750000  +1.112623e-09  -9.646463e-09       9.98 
  10.1250000    45.6250000  +1.917235e-09  -8.074608e-09      14.95 
  10.1250000    45.8750000  +1.261968e-09  -5.629310e-09       9.53 
  10.1250000    46.1250000  +3.226702e-09  -2.817539e-09      32.91 
  10.1250000    46.3750000  +1.949681e-09  -2.843226e-09      27.56 
  10.1250000    46.6250000  +2.973125e-09  -1.304685e-09      36.38 
  10.1250000    46.8750000  +1.368815e-09  -1.808259e-09      13.01 
  10.1250000    47.1250000  +1.876344e-09  -3.548037e-09      36.72 
  10.1250000    47.3750000  +2.257134e-10  -2.823034e-09      60.88 
  10.1250000    47.6250000  +1.904136e-09  -1.128476e-09      33.66 
  10.1250000    47.8750000  +2.233770e-10  -1.552173e-09      11.16 
  10.1250000    48.1250000  +1.937108e-10  -6.339722e-10      27.24 
  10.1250000    48.3750000  -3.040222e-10  -3.240088e-09     175.26 
  10.1250000    48.6250000  -1.235655e-09  -2.693108e-09     161.06 
  10.1250000    48.8750000  +3.481310e-10  -2.672491e-09     177.00 
  10.1250000    49.1250000  -7.550698e-10  -2.634885e-09     178.43 
  10.1250000    49.3750000  -7.652477e-10  -3.039359e-09     150.11 
  10.1250000    49.6250000  +1.217873e-09  -1.768070e-09     154.30 
  10.1250000    49.8750000  +2.871482e-09  -1.424841e-09     157.28 
  10.1250000    50.1250000  +3.730176e-09  -4.899397e-10     164.11 
  10.1250000    50.3750000  +3.636351e-09  +1.199135e-09     166.60 
  10.1250000    50.6250000  +3.108745e-09  +1.987864e-09     156.98 
  10.1250000    50.8750000  +3.482587e-09  +2.685493e-09     161.72 
  10.1250000    51.1250000  +3.367336e-09  +1.397306e-09     101.61 
  10.1250000    51.3750000  +3.530870e-09  +8.043341e-10     102.81 
  10.1250000    51.6250000  +1.661957e-09  -2.635988e-09     142.90 
  10.1250000    51.8750000  +1.010684e-09  -1.805104e-09     150.65 
  10.1250000    52.1250000  +7.387855e-10  -1.408183e-09     152.13 
  10.1250000    52.3750000  +5.545786e-10  -1.171732e-09     151.73 
  10.1250000    52.6250000  +4.165863e-10  -9.963814e-10     150.78 
  10.1250000    52.8750000  +3.117373e-10  -8.560141e-10     149.68 
  10.3750000    42.1250000  +4.120551e-09  -1.056744e-10      58.55 
  10.3750000    42.3750000  +5.811804e-09  +4.949170e-10      51.37 
  10.3750000    42.6250000  +6.749163e-09  +1.331015e-09      62.40 
  10.3750000    42.8750000  +7.173879e-09  +2.170069e-09      54.36 
  10.3750000    43.1250000  +1.043563e-08  +1.128749e-09      57.54 
  10.3750000    43.3750000  +7.927710e-09  -8.717625e-10      69.37 
  10.3750000    43.6250000  +1.228381e-08  -3.411964e-09      59.69 
  10.3750000    43.8750000  +1.020494e-08  -3.269129e-09      58.55 
  10.3750000    44.1250000  +1.131915e-08  -2.924467e-09      53.68 
  10.3750000    44.3750000  +1.205769e-08  -3.358276e-09      44.75 
  10.3750000    44.6250000  +1.197127e-08  -7.568879e-09      32.36 
  10.3750000    44.8750000  +1.016219e-08  -1.164640e-08      21.47 
  10.3750000    45.1250000  +4.395072e-09  -1.312353e-08      11.87 
  10.3750000    45.3750000  +3.337695e-09  -1.042747e-08      15.51 
  10.3750000    45.6250000  -2.861087e-10  -1.208263e-08     176.74 
  10.3750000    45.8750000  +2.224571e-09  -5.886312e-09       5.26 
  10.3750000    46.1250000  +4.315989e-09  -2.205442e-09      22.55 
  10.3750000    46.3750000  +3.323134e-09  -2.302832e-09      26.04 
  10.3750000    46.6250000  +2.470409e-09  -2.307927e-09      23.99 
  10.3750000    46.8750000  +2.805991e-09  -1.640972e-09      23.37 
  10.3750000    47.1250000  +7.024773e-11  -2.751696e-09      30.10 
  10.3750000    47.3750000  +6.478011e-10  -3.381326e-09      55.11 
  10.3750000    47.6250000  +5.332504e-09  -1.274913e-09      20.60 
  10.3750000    47.8750000  +6.687951e-10  -1.641525e-09      10.06 
  10.3750000    48.1250000  -1.098342e-11  -1.371710e-09       6.50 
  10.3750000    48.3750000  +7.901907e-11  -2.699094e-09       9.18 
  10.3750000    48.6250000  -1.918005e-09  -3.569361e-09     127.51 
  10.3750000    48.8750000  -2.171968e-09  -3.717384e-09     140.25 
  10.3750000    49.1250000  +6.306642e-10  -3.026099e-09       2.11 
  10.3750000    49.3750000  +6.761859e-10  -2.559642e-09     179.96 
  10.3750000    49.6250000  +8.578425e-10  -1.687605e-09     161.93 
  10.3750000    49.8750000  +2.133087e-09  -1.112823e-09     159.68 
  10.3750000    50.1250000  +2.528450e-09  -1.743623e-10     156.12 
  10.3750000    50.3750000  +2.557814e-09  +1.983515e-10     131.17 
  10.3750000    50.6250000  +3.008903e-09  +5.386316e-10     129.39 
  10.3750000    50.8750000  +3.533640e-09  -2.876154e-10     121.54 
  10.3750000    51.1250000  +3.374274e-09  +9.185921e-10     112.08 
  10.3750000    51.3750000  +3.047308e-09  +2.082673e-11     117.47 
  10.3750000    51.6250000  +1.975245e-09  -1.870665e-09     135.69 
  10.3750000    51.8750000  +1.288744e-09  -2.021415e-09     142.49 
  10.3750000    52.1250000  +8.981960e-10  -1.623217e-09     144.91 
  10.3750000    52.3750000  +6.555949e-10  -1.329171e-09     145.52 
  10.3750000    52.6250000  +4.863282e-10  -1.111309e-09     145.35 
  10.3750000    52.8750000  +3.628179e-10  -9.409282e-10     144.84 
  10.6250000    42.1250000  +6.389969e-09  +3.295918e-10      50.20 
  10.6250000    42.3750000  +4.870183e-09  +2.101012e-10      62.34 
  10.6250000    42.6250000  +5.665933e-09  +2.044581e-10      66.98 
  10.6250000    42.8750000  +6.741811e-09  +2.682504e-11      70.28 
  10.6250000    43.1250000  +8.040012e-09  -4.045240e-10      71.02 
  10.6250000    43.3750000  +1.221211e-08  -1.037455e-09      72.76 
  10.6250000    43.6250000  +1.018112e-08  -2.119379e-09      62.67 
  10.6250000    43.8750000  +1.064286e-08  -3.387375e-09      63.48 
  10.6250000    44.1250000  +1.305626e-08  -2.467719e-09      60.93 
  10.6250000    44.3750000  +1.451735e-08  -1.635876e-09      52.15 
  10.6250000    44.6250000  +1.336463e-08  -7.538989e-09      30.63 
  10.6250000    44.8750000  +9.251308e-09  -1.508940e-08      15.55 
  10.6250000    45.1250000  +7.180976e-09  -1.424606e-08      12.01 
  10.6250000    45.3750000  +1.700417e-09  -1.613890e-08     177.05 
  10.6250000    45.6250000  -6.811324e-10  -1.306392e-08     177.97 
  10.6250000    45.8750000  +3.759642e-10  -5.852829e-09       0.97 
  10.6250000    46.1250000  +4.065858e-09  -1.660295e-09      19.88 
  10.6250000    46.3750000  +4.128566e-09  -2.436210e-09      28.36 
  10.6250000    46.6250000  +2.652862e-09  -2.004507e-09      25.68 
  10.6250000    46.8750000  +2.413459e-09  -3.105262e-09       6.64 
  10.6250000    47.1250000  +3.082181e-09  -3.192419e-09      24.03 
  10.6250000    47.3750000  +6.275224e-09  -4.367976e-09      46.28 
  10.6250000    47.6250000  -5.047985e-10  -2.083634e-09     166.60 
  10.6250000    47.8750000  +2.581917e-09  -1.920765e-09     175.39 
  10.6250000    48.1250000  -5.383223e-11  -8.324038e-10     164.89 
  10.6250000    48.3750000  -1.796297e-09  -6.917607e-09     138.14 
  10.6250000    48.6250000  -1.391775e-09  -2.481016e-09      63.07 
  10.6250000    48.8750000  -1.435752e-09  -2.817301e-09      17.01 
  10.6250000    49.1250000  -1.122467e-09  -3.464741e-09     178.60 
  10.6250000    49.3750000  +6.485899e-10  -3.198259e-09     179.74 
